User_Id;rated_companies;suggested_companies
2685;['LUXOTTICA BRAZIL LTDA'];['RAI' 'Microsoft' 'Aeroporti di Roma' 'Leroy Merlin' 'Elica']
2688;['Employerland'];['Elica' 'Aeroporti di Roma' 'Whirlpool' 'Goldenpoint' 'Siemens']
2690;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
2692;['Employerland'];"['RAI' 'Microsoft' ""Victoria's secret - Percassi "" 'EVERIS'
 'Aeroporti di Roma']"
2703;['Employerland'];['RAI' 'Microsoft' 'Aeroporti di Roma' 'Elica' 'Whirlpool']
2704;['LUXOTTICA BRAZIL LTDA' 'Employerland'];['RAI' 'Microsoft' 'Aeroporti di Roma' 'Elica' 'Leroy Merlin']
2706;['LUXOTTICA BRAZIL LTDA'];"['RAI' ""Victoria's secret - Percassi "" 'EVERIS' 'Roche UK'
 'Dmail-Percassi']"
2708;['LUXOTTICA BRAZIL LTDA'];['RAI' 'Microsoft' 'Aeroporti di Roma' 'Leroy Merlin' 'EVERIS']
2710;['Employerland'];['RAI' 'Aeroporti di Roma' 'Microsoft' 'Whirlpool' 'Datalogic']
2715;['LUXOTTICA BRAZIL LTDA'];['RAI' 'Aeroporti di Roma' 'Microsoft' 'Whirlpool' 'Datalogic']
2716;['LUXOTTICA BRAZIL LTDA'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
2723;['Employerland'];['RAI' 'Microsoft' 'Aeroporti di Roma' 'Leroy Merlin' 'EVERIS']
2724;['Johnson & Johnson' 'Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
2726;['LUXOTTICA BRAZIL LTDA'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
2727;['LUXOTTICA BRAZIL LTDA'];['RAI' 'Aeroporti di Roma' 'Microsoft' 'Leroy Merlin' 'Elica']
2728;['LUXOTTICA BRAZIL LTDA'];"['Bricoman Italia' 'Leroy Merlin' 'EVERIS' ""Victoria's secret - Percassi ""
 'Antica Focacceria San Francesco']"
2730;['LUXOTTICA BRAZIL LTDA'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
2734;['Employerland'];"[""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS' 'Gi Group'
 'Antica Focacceria San Francesco']"
2736;['Employerland' 'LUXOTTICA BRAZIL LTDA'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
2744;['Employerland'];['RAI' 'Aeroporti di Roma' 'Microsoft' 'Whirlpool' 'Elica']
2746;['LUXOTTICA BRAZIL LTDA' 'Employerland'];"['RAI' 'Microsoft' 'Aeroporti di Roma' ""Victoria's secret - Percassi ""
 'EVERIS']"
2755;['Employerland' 'LUXOTTICA BRAZIL LTDA'];['Elica' 'Whirlpool' 'Aeroporti di Roma' 'Datalogic' 'RAI']
2757;['Johnson & Johnson'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
2759;['Johnson & Johnson'];['RAI' 'Microsoft' 'Aeroporti di Roma' 'Leroy Merlin' 'Elica']
2764;['Employerland' 'Johnson & Johnson'];['Elica' 'Whirlpool' 'Siemens' 'Roche UK' 'Datalogic']
2767;['LUXOTTICA BRAZIL LTDA' 'Employerland'];"['Tech Data' 'Datalogic' 'Whirlpool' ""Victoria's secret - Percassi ""
 'EVERIS']"
2772;['Employerland'];['Elica' 'Aeroporti di Roma' 'RAI' 'Microsoft' 'Whirlpool']
2775;['Roche' 'Employerland'];['Datalogic' 'Tech Data' 'Elica' 'Whirlpool' 'Aeroporti di Roma']
2779;['Lottomatica' 'Employerland Demo' 'Bricoman Italia'];['RAI' 'Microsoft' 'Aeroporti di Roma' 'Leroy Merlin' 'Elica']
2787;['Employerland' 'Whirlpool'];"['Roche UK' ""Victoria's secret - Percassi "" 'Gi Group' 'Cerved'
 'Lego-Percassi']"
2796;['Employerland'];"['Roche UK' 'Datalogic' ""Victoria's secret - Percassi "" 'Tech Data'
 'Gi Group']"
2797;['Employerland'];['Tech Data' 'Whirlpool' 'Datalogic' 'Roche UK' 'Elica']
2798;['LUXOTTICA BRAZIL LTDA'];['Tech Data' 'Datalogic' 'Whirlpool' 'EY' 'Aeroporti di Roma']
2801;['Employerland'];['Tech Data' 'Whirlpool' 'Datalogic' 'Roche UK' 'Elica']
2807;['LUXOTTICA BRAZIL LTDA'];"[""Victoria's secret - Percassi "" 'Roche UK'
 'Antica Focacceria San Francesco' 'Gi Group' 'EVERIS']"
2808;['Employerland'];['Elica' 'Aeroporti di Roma' 'RAI' 'Microsoft' 'Whirlpool']
2810;['Employerland'];"['RAI' ""Victoria's secret - Percassi "" 'EVERIS' 'Gi Group'
 'NTT DATA Italia']"
2811;['LUXOTTICA BRAZIL LTDA'];['Università Europea di Roma' 'EY' 'PwC' 'Tech Data' 'Deloitte']
2815;['Employerland'];['RAI' 'Aeroporti di Roma' 'Microsoft' 'Elica' 'Whirlpool']
2818;['Employerland'];['Lidl Italia' 'Rinascente' 'Würth Srl ' 'Decathlon' 'Bricocenter Italia']
2819;['Johnson & Johnson'];"['Roche UK' ""Victoria's secret - Percassi "" 'Gi Group'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
2823;['Employerland'];['Aeroporti di Roma' 'RAI' 'Elica' 'Microsoft' 'Whirlpool']
2832;['LUXOTTICA BRAZIL LTDA'];['Chiesi Group' 'Sanofi SpA' 'Roche' 'Angelini' 'Bristol-Myers Squibb']
2838;['LUXOTTICA BRAZIL LTDA'];['Chiesi Group' 'Sanofi SpA' 'Roche' 'Angelini' 'Bristol-Myers Squibb']
2844;['LUXOTTICA BRAZIL LTDA'];['Elica' 'Aeroporti di Roma' 'RAI' 'Microsoft' 'Whirlpool']
2845;['Employerland'];['Tech Data' 'Whirlpool' 'Datalogic' 'Roche UK' 'Elica']
2846;['LUXOTTICA BRAZIL LTDA' 'Employerland'];['Leroy Merlin' 'Bricoman Italia' 'RAI' 'Decathlon' 'Bricocenter Italia']
2851;['Employerland'];['Elica' 'Aeroporti di Roma' 'Whirlpool' 'Goldenpoint' 'Siemens']
2852;['LUXOTTICA BRAZIL LTDA'];['RAI' 'Microsoft' 'Aeroporti di Roma' 'Leroy Merlin' 'Elica']
2858;['Johnson & Johnson'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
2860;['Employerland' 'Johnson & Johnson'];"[""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS' 'Gi Group'
 'Antica Focacceria San Francesco']"
2861;['Employerland' 'LUXOTTICA BRAZIL LTDA'];"['Tech Data' 'Datalogic' 'Whirlpool' 'EVERIS'
 ""Victoria's secret - Percassi ""]"
2862;['Johnson & Johnson' 'Employerland'];['Tech Data' 'Università Europea di Roma' 'Whirlpool' 'EY' 'Datalogic']
2867;['Employerland'];['Elica' 'Whirlpool' 'Aeroporti di Roma' 'Siemens' 'Goldenpoint']
2874;['Employerland' 'LUXOTTICA BRAZIL LTDA'];['Elica' 'Aeroporti di Roma' 'RAI' 'Microsoft' 'Whirlpool']
2878;['Employerland'];['Tech Data' 'Whirlpool' 'Datalogic' 'Roche UK' 'Elica']
2886;['Elica' 'Employerland'];['EY' 'Università Europea di Roma' 'Tech Data' 'Whirlpool' 'PwC']
2891;['Employerland'];"['Tech Data' 'Datalogic' 'Whirlpool' ""Victoria's secret - Percassi ""
 'EVERIS']"
2893;['Employerland'];['RAI' 'Aeroporti di Roma' 'Microsoft' 'Elica' 'Whirlpool']
2894;['LUXOTTICA BRAZIL LTDA'];['Tech Data' 'Datalogic' 'Whirlpool' 'Aeroporti di Roma' 'RAI']
2895;['Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
2901;['Employerland'];['Tech Data' 'Whirlpool' 'Datalogic' 'Roche UK' 'Bricoman Italia']
2904;['LUXOTTICA BRAZIL LTDA'];['Tech Data' 'Whirlpool' 'Datalogic' 'Roche UK' 'Elica']
2907;['Employerland' 'LUXOTTICA BRAZIL LTDA'];['RAI' 'Aeroporti di Roma' 'Microsoft' 'Whirlpool' 'Roche UK']
2912;"['Bosch' 'Johnson & Johnson' 'Bricoman Italia' 'Aeroporti di Roma'
 'Leroy Merlin' 'Elica' 'Unilever' 'Whirlpool' 'Roche' 'Employerland'
 'Lottomatica' 'RAI']";['Tech Data' 'EY' 'Datalogic' 'Università Europea di Roma' 'Microsoft']
2913;['Employerland'];"[""Victoria's secret - Percassi "" 'Roche UK' 'EVERIS' 'Gi Group'
 'Antica Focacceria San Francesco']"
2916;['Johnson & Johnson' 'Unilever'];['Bricoman Italia' 'Leroy Merlin' 'Tech Data' 'Whirlpool' 'Datalogic']
2917;['Bosch' 'Johnson & Johnson'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
2918;['Johnson & Johnson' 'Bosch' 'Employerland'];"['Employerland Demo' 'Unilever' 'Università Europea di Roma' 'Roche UK'
 'Philip Morris Italia']"
2920;['Employerland' 'Johnson & Johnson'];"['Roche UK' 'Datalogic' ""Victoria's secret - Percassi "" 'Tech Data'
 'Gi Group']"
2921;['Employerland' 'LUXOTTICA BRAZIL LTDA'];['Luxottica' 'Rinascente' 'MAG HOTELS' 'Gi Group Horeca' 'Calzedonia']
2922;['LUXOTTICA BRAZIL LTDA' 'Employerland'];"['Roche UK' ""Victoria's secret - Percassi "" 'EVERIS'
 'Antica Focacceria San Francesco' 'Dmail-Percassi']"
